data_format,postcode,year_completed,clue_small_area,clue_block,street_address,property_id,floors_above,resi_dwellings,studio_dwe,one_bdrm_dwe,two_bdrm_dwe,three_bdrm_dwe,student_apartments,student_beds,student accommodation units,intitutional_accom_beds,hotel_rooms,serviced_apartments,hotels_serviced_apartments,hostel_beds,childcare_places,office_flr,retail_flr,industrial_flr,storage_flr,education_flr,hospital_flr,recreation_flr,publicdispaly_flr,community_flr,car_spaces,bike_spaces,town_planning_application_no,Location 1
Pre May 16,3051,2006.0,North Melbourne,2389,61-89 Melrose Street NORTH MELBOURNE VIC 3051,617538,3.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.79356328, 144.9415845)"
Pre May 16,3051,2009.0,North Melbourne,2384,27-31 Racecourse Road NORTH MELBOURNE VIC 3051,617689,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1266,0,0,0,0,0,0,0,0,0,"(-37.78974281, 144.9409608)"
Pre May 16,3031,2008.0,Kensington,2540,25-77 Stubbs Street KENSINGTON VIC 3031,617955,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,0,5200,0,0,0,0,0,0,0,0,0,"(-37.79107102, 144.9359191)"
Pre May 16,3008,2010.0,Docklands,1110,380-394 Docklands Drive DOCKLANDS VIC 3008,618854,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14046,226,0,0,0,0,0,0,0,0,0,0,"(-37.81305681, 144.9411798)"
Pre May 16,3050,2008.0,Parkville,920,Royal Womens Hospital 18-22 Flemington Road PARKVILLE VIC 3050,618951,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626,0,0,0,0,0,0,0,0,0,0,"(-37.79885018, 144.9549953)"
Pre May 16,3053,2013.0,Carlton,264,136-154 Victoria Street CARLTON VIC 3053,619111,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,200,0,0,8000,0,0,0,0,0,0,0,"(-37.80619518, 144.962512)"
Pre May 16,3002,2008.0,East Melbourne,655,Treasury Apartments 33 Cliveden Close EAST MELBOURNE VIC 3002,619141,3.0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.81712324, 144.9767049)"
Pre May 16,3031,2010.0,Kensington,520,60 Altona Street KENSINGTON VIC 3031,619478,3.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.79763698, 144.9264245)"
Pre May 16,3031,2009.0,Kensington,520,50-58 Altona Street KENSINGTON VIC 3031,619479,5.0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.79774903, 144.9266259)"
Pre May 16,3051,2013.0,North Melbourne,2381,177-187 Boundary Road NORTH MELBOURNE VIC 3051,619509,3.0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.78864444, 144.9395663)"
Pre May 16,3051,2009.0,North Melbourne,2381,177-187 Boundary Road NORTH MELBOURNE VIC 3051,619509,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6105,0,0,0,0,0,0,0,0,0,0,0,"(-37.78864444, 144.9395663)"
Pre May 16,3051,2011.0,North Melbourne,2381,177-187 Boundary Road NORTH MELBOURNE VIC 3051,619509,8.0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.78864444, 144.9395663)"
Pre May 16,3051,2008.0,North Melbourne,2381,177-187 Boundary Road NORTH MELBOURNE VIC 3051,619509,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2414,0,0,0,0,0,0,0,0,0,0,0,"(-37.78864444, 144.9395663)"
Pre May 16,3052,2011.0,Parkville,903,Ridley Terraces 164-166A The Avenue PARKVILLE VIC 3052,619579,3.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.78417361, 144.9576556)"
Pre May 16,3000,2012.0,Melbourne (CBD),103,Pegasus Apartment Hotel 206-216 A'Beckett Street MELBOURNE VIC 3000,621413,25.0,2,0,0,0,0,279,0,279,0,0,0,0,0,0,0,50,0,0,0,0,294,0,0,0,0,0,"(-37.81005923, 144.9570807)"
Pre May 16,3000,2015.0,Melbourne (CBD),103,218-236 A'Beckett Street MELBOURNE VIC 3000,621414,25.0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,0,0,0,0,0,0,0,0,0,0,"(-37.81017257, 144.9565992)"
Pre May 16,3031,2009.0,Kensington,520,34-48 Altona Street KENSINGTON VIC 3031,621972,4.0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.7980964, 144.9268663)"
Pre May 16,3031,2009.0,Kensington,520,100-112 Ormond Street KENSINGTON VIC 3031,621973,3.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.79838902, 144.9271518)"
Pre May 16,3008,2013.0,Docklands,1108,Lifestyle Working 818-838 Collins Street DOCKLANDS VIC 3008,622439,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9917,340,0,0,0,0,0,0,0,0,0,0,"(-37.82101183, 144.9450198)"
Pre May 16,3002,2009.0,East Melbourne,655,235 Wellington Parade South EAST MELBOURNE VIC 3002,623202,3.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.81632518, 144.9765033)"
Pre May 16,3008,2012.0,Docklands,1108,Convesso 2-14 Waterside Place DOCKLANDS VIC 3008,623574,32.0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1603,0,0,0,0,0,0,0,0,0,0,"(-37.81981368, 144.9421816)"
Pre May 16,3008,2015.0,Docklands,1108,Concavo 1-13 Waterside Place DOCKLANDS VIC 3008,623575,31.0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1390,0,0,0,0,0,0,0,386,295,0,"(-37.82006194, 144.9413873)"
Pre May 16,3207,2009.0,Port Melbourne,790,20-36 Sabre Drive PORT MELBOURNE VIC 3207,624112,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1517,0,0,0,0,0,0,0,0,0,0,0,"(-37.82747829, 144.9058847)"
Pre May 16,3031,2010.0,Kensington,520,72-84 Ormond Street KENSINGTON VIC 3031,624168,4.0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.79758981, 144.9281597)"
Pre May 16,3031,2010.0,Kensington,520,70 Derby Street KENSINGTON VIC 3031,624169,4.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.79752603, 144.9278352)"
Pre May 16,3051,2011.0,North Melbourne,2389,32A Mark Street NORTH MELBOURNE VIC 3051,624189,3.0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.79368238, 144.9406684)"
Pre May 16,3000,2012.0,Melbourne (CBD),115,Zen Apartments 23-39 Therry Street MELBOURNE VIC 3000,624495,49.0,427,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,157,0,0,"(-37.80709644, 144.9610325)"
Pre May 16,3008,2011.0,Docklands,1109,2-28 Leven Avenue DOCKLANDS VIC 3008,626355,3.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.81543651, 144.9374274)"
Pre May 16,3008,2011.0,Docklands,1109,453-463 Docklands Drive DOCKLANDS VIC 3008,626356,8.0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,"(-37.81522444, 144.9373722)"
Pre May 16,3052,2009.0,Parkville,928,35 Parkville Avenue PARKVILLE VIC 3052,626946,2.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.77955286, 144.9412506)"
Pre May 16,3006,2013.0,Southbank,747,63-75 Coventry Street SOUTHBANK VIC 3006,627248,15.0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,0,0,0,0,0,0,0,0,0,0,"(-37.82998241, 144.9679588)"
Pre May 16,3053,2011.0,Carlton,212,145-161 Princes Street CARLTON VIC 3053,627566,8.0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.79295182, 144.9705254)"
Pre May 16,3053,2011.0,Carlton,212,518-538 Drummond Street CARLTON VIC 3053,627567,7.0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.79297916, 144.9701474)"
Pre May 16,3008,2011.0,Docklands,1109,Harbour One Apartments 2-10 Marmion Place DOCKLANDS VIC 3008,627658,23.0,319,0,0,0,0,0,0,0,0,0,0,0,0,0,1313,320,0,0,0,0,0,0,0,348,0,0,"(-37.8134273, 144.9421786)"
Pre May 16,3008,2014.0,Docklands,1109,231-245 Harbour Esplanade DOCKLANDS VIC 3008,627659,28.0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.81356166, 144.943)"
Pre May 16,3008,2014.0,Docklands,1109,231-245 Harbour Esplanade DOCKLANDS VIC 3008,627659,33.0,248,0,0,0,0,0,0,0,0,0,96,96,0,0,0,962,0,0,0,0,780,0,0,535,0,0,"(-37.81356166, 144.943)"
Pre May 16,3008,2010.0,Docklands,773,2 Stokehold Mews DOCKLANDS VIC 3008,627712,4.0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.82287721, 144.9373575)"
Pre May 16,3008,2011.0,Docklands,773,40 South Wharf Drive DOCKLANDS VIC 3008,627717,4.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.82256398, 144.9389059)"
Pre May 16,3008,2014.0,Docklands,1105,717-731 Collins Street DOCKLANDS VIC 3008,628712,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38821,1911,0,0,0,0,0,0,0,67,0,0,"(-37.82070761, 144.9500804)"
Pre May 16,3008,2012.0,Docklands,1105,733-747 Collins Street DOCKLANDS VIC 3008,628714,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38375,1468,0,0,0,0,0,0,0,92,0,0,"(-37.82095115, 144.9494199)"
Pre May 16,3051,2012.0,North Melbourne,310,34-40 Straker Street NORTH MELBOURNE VIC 3051,628744,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,820,0,0,0,0,0,0,0,0,0,0,0,"(-37.79655262, 144.9374758)"
Pre May 16,3008,2012.0,Docklands,1108,807-811 Bourke Street DOCKLANDS VIC 3008,631080,10.0,23,0,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,8,29,0,"(-37.81970418, 144.9450623)"
Pre May 16,3008,2012.0,Docklands,1102,990 La Trobe Street DOCKLANDS VIC 3008,631646,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12498,93,0,0,0,0,201,0,0,64,0,0,"(-37.81382698, 144.9467555)"
Pre May 16,3031,2011.0,Kensington,520,16-40 Derby Street KENSINGTON VIC 3031,631886,3.0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.79588299, 144.9268827)"
Pre May 16,3031,2012.0,Kensington,520,63-77 Henry Street KENSINGTON VIC 3031,631887,5.0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.7962423, 144.9262767)"
Pre May 16,3031,2012.0,Kensington,520,28-38 Clifford Terrace KENSINGTON VIC 3031,632507,4.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.7959731, 144.9265766)"
Pre May 16,3031,2012.0,Kensington,520,50-60 Clifford Terrace KENSINGTON VIC 3031,632508,4.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.79652435, 144.9268342)"
Pre May 16,3008,2012.0,Docklands,1108,840-850 Collins Street DOCKLANDS VIC 3008,632510,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15930,1375,0,0,0,0,0,0,0,22,0,0,"(-37.82094899, 144.9445448)"
Pre May 16,3053,2014.0,Carlton,212,515-545 Rathdowne Street CARLTON VIC 3053,632536,0.0,112,0,44,66,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.79299502, 144.9709208)"
Pre May 16,3008,2014.0,Docklands,773,118-122 Lorimer Street DOCKLANDS VIC 3008,632854,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,9,0,0,"(-37.8230168, 144.9406394)"
Pre May 16,3008,2011.0,Docklands,1109,136 Newquay Promenade DOCKLANDS VIC 3008,632894,3.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.81635193, 144.9375459)"
Pre May 16,3008,2014.0,Docklands,1103,706-738 Bourke Street DOCKLANDS VIC 3008,632898,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46893,1400,0,0,0,0,997,0,0,70,475,0,"(-37.81791895, 144.9491074)"
Pre May 16,3053,2014.0,Carlton,212,497-513 Rathdowne Street CARLTON VIC 3053,633373,5.0,0,0,0,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,195,80,0,0,77,0,0,"(-37.79366093, 144.9707672)"
Pre May 16,3053,2012.0,Carlton,201,475-485 Cardigan Street CARLTON VIC 3053,634041,6.0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.79383152, 144.9661485)"
Pre May 16,3053,2012.0,Carlton,201,487-495 Cardigan Street CARLTON VIC 3053,634042,6.0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.79362198, 144.9662339)"
Pre May 16,3008,2012.0,Docklands,1108,83-91 Geographe Street DOCKLANDS VIC 3008,636727,3.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Pre May 16,3000,2008.0,Melbourne (CBD),52,CBW Melbourne 147-185 William Street MELBOURNE VIC 3000,636824,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48000,907,0,0,0,0,517,0,0,0,0,0,"(-37.81532021, 144.9573905)"
Pre May 16,3000,2009.0,Melbourne (CBD),52,CBW Melbourne 147-185 William Street MELBOURNE VIC 3000,636824,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24500,2750,0,0,0,0,0,0,0,0,0,0,"(-37.81532021, 144.9573905)"
Pre May 16,3008,2012.0,Docklands,773,62 South Wharf Drive DOCKLANDS VIC 3008,637393,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.8222021, 144.9373116)"
Pre May 16,3008,2012.0,Docklands,773,64 South Wharf Drive DOCKLANDS VIC 3008,637394,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.82217545, 144.9371942)"
Pre May 16,3008,2012.0,Docklands,773,66 South Wharf Drive DOCKLANDS VIC 3008,637395,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.8221519, 144.9370905)"
Pre May 16,3008,2012.0,Docklands,773,68 South Wharf Drive DOCKLANDS VIC 3008,637396,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.82212836, 144.9369867)"
Pre May 16,3008,2012.0,Docklands,773,70 South Wharf Drive DOCKLANDS VIC 3008,637397,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.82210171, 144.9368693)"
Pre May 16,3008,2012.0,Docklands,773,9 Stokehold Mews DOCKLANDS VIC 3008,637398,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.8225542, 144.9371742)"
Pre May 16,3008,2012.0,Docklands,773,57 South Wharf Drive DOCKLANDS VIC 3008,637399,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.82253666, 144.937097)"
Pre May 16,3008,2012.0,Docklands,773,59 South Wharf Drive DOCKLANDS VIC 3008,637400,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.82251956, 144.9370216)"
Pre May 16,3008,2012.0,Docklands,773,61 South Wharf Drive DOCKLANDS VIC 3008,637401,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.82250245, 144.9369463)"
Pre May 16,3008,2012.0,Docklands,773,63 South Wharf Drive DOCKLANDS VIC 3008,637402,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.82248535, 144.9368709)"
Pre May 16,3008,2012.0,Docklands,773,65 South Wharf Drive DOCKLANDS VIC 3008,637403,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.82246825, 144.9367956)"
Pre May 16,3008,2012.0,Docklands,773,8 Riggers Place DOCKLANDS VIC 3008,637404,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.82245429, 144.9367182)"
Pre May 16,3008,2012.0,Docklands,773,158 Lorimer Street DOCKLANDS VIC 3008,637405,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.82268608, 144.9366488)"
Pre May 16,3008,2012.0,Docklands,773,156 Lorimer Street DOCKLANDS VIC 3008,637406,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.8227104, 144.936756)"
Pre May 16,3008,2012.0,Docklands,773,154 Lorimer Street DOCKLANDS VIC 3008,637407,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.82273459, 144.9368625)"
Pre May 16,3008,2012.0,Docklands,773,152 Lorimer Street DOCKLANDS VIC 3008,637408,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.82275878, 144.9369691)"
Pre May 16,3008,2012.0,Docklands,773,150 Lorimer Street DOCKLANDS VIC 3008,637409,3.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.8227831, 144.9370762)"
Pre May 16,3008,2012.0,Docklands,773,22 South Wharf Drive DOCKLANDS VIC 3008,637414,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.82281555, 144.9400142)"
Pre May 16,3008,2012.0,Docklands,773,24 South Wharf Drive DOCKLANDS VIC 3008,637415,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.82278891, 144.9398968)"
Pre May 16,3008,2012.0,Docklands,773,26 South Wharf Drive DOCKLANDS VIC 3008,637416,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.82276536, 144.9397931)"
Pre May 16,3008,2012.0,Docklands,773,28 South Wharf Drive DOCKLANDS VIC 3008,637417,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.82274182, 144.9396893)"
Pre May 16,3008,2012.0,Docklands,773,30 South Wharf Drive DOCKLANDS VIC 3008,637418,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.82271517, 144.939572)"
Pre May 16,3008,2012.0,Docklands,773,21 South Wharf Drive DOCKLANDS VIC 3008,637419,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.82314222, 144.9398742)"
Pre May 16,3008,2012.0,Docklands,773,23 South Wharf Drive DOCKLANDS VIC 3008,637420,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.82312469, 144.939797)"
Pre May 16,3008,2012.0,Docklands,773,25 South Wharf Drive DOCKLANDS VIC 3008,637421,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.82310759, 144.9397216)"
Pre May 16,3008,2012.0,Docklands,773,27 South Wharf Drive DOCKLANDS VIC 3008,637422,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.82309049, 144.9396463)"
Pre May 16,3008,2012.0,Docklands,773,29 South Wharf Drive DOCKLANDS VIC 3008,637423,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.82307338, 144.9395709)"
Pre May 16,3008,2012.0,Docklands,773,31 South Wharf Drive DOCKLANDS VIC 3008,637424,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.82305628, 144.9394956)"
Pre May 16,3008,2012.0,Docklands,773,33 South Wharf Drive DOCKLANDS VIC 3008,637425,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.82303875, 144.9394183)"
Pre May 16,3008,2012.0,Docklands,773,132 Lorimer Street DOCKLANDS VIC 3008,637426,3.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.82325203, 144.9393568)"
Pre May 16,3008,2012.0,Docklands,773,130 Lorimer Street DOCKLANDS VIC 3008,637427,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.82327635, 144.9394639)"
Pre May 16,3008,2012.0,Docklands,773,128 Lorimer Street DOCKLANDS VIC 3008,637428,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.82330054, 144.9395705)"
Pre May 16,3008,2012.0,Docklands,773,126 Lorimer Street DOCKLANDS VIC 3008,637429,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.82332473, 144.9396771)"
Pre May 16,3008,2012.0,Docklands,773,124 Lorimer Street DOCKLANDS VIC 3008,637430,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.82334904, 144.9397842)"
Pre May 16,3052,2012.0,Parkville,928,78-84 Cade Way PARKVILLE VIC 3052,637688,2.0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.777586, 144.9381325)"
Pre May 16,3052,2013.0,Parkville,928,86-90 Cade Way PARKVILLE VIC 3052,637689,2.0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.7782127, 144.9384561)"
Pre May 16,3207,2015.0,Port Melbourne,787,40-44 Cook Street PORT MELBOURNE VIC 3207,640574,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,867,0,0,2005,0,0,0,0,0,50,8,0,"(-37.8305733, 144.9162684)"
Pre May 16,3207,2015.0,Port Melbourne,787,28-30 Cook Street PORT MELBOURNE VIC 3207,640578,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.83138054, 144.9151717)"
Pre May 16,3207,2014.0,Port Melbourne,787,20-22 Cook Street PORT MELBOURNE VIC 3207,640582,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1196,0,0,665,0,0,0,0,0,31,8,0,"(-37.83185425, 144.9144411)"
Pre May 16,3207,2015.0,Port Melbourne,787,12-18 Cook Street PORT MELBOURNE VIC 3207,640583,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1740,0,0,0,0,0,0,0,0,"(-37.83210423, 144.9139679)"
Pre May 16,3006,2010.0,Southbank,806,27-59 Whiteman Street SOUTHBANK VIC 3006,640947,27.0,0,0,0,0,0,0,0,0,0,658,0,658,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,"(-37.82606624, 144.958312)"
Pre May 16,3008,2015.0,Docklands,1101,263-283 Spencer Street DOCKLANDS VIC 3008,644320,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.81433178, 144.9511859)"
Pre May 16,3053,2014.0,Carlton,264,539-555 Swanston Street CARLTON VIC 3053,644815,32.0,536,0,108,428,0,0,0,0,0,0,0,0,0,0,0,1235,0,0,0,0,0,0,0,0,0,0,"(-37.80570233, 144.9625206)"
Post May 16,3008,2016.0,Docklands,1108,Victoria Harbour Precinct 938 Collins Street DOCKLANDS VIC 3008,106983,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,850,0,0,0,0,337,0,0,TP-2014-43/A,"(-37.81977616, 144.9367403)"
Post May 16,3000,2016.0,Melbourne (CBD),47,The Metropolitan 137-141 Bourke Street MELBOURNE VIC 3000,101119,19.0,110,0,44,66,0,0,0,0,0,0,0,0,0,0,0,491,0,0,0,0,0,0,0,0,0,TP-2010-100/B,"(-37.81279276, 144.9691673)"
Post May 16,3053,2016.0,Carlton,265,73-81 Cardigan Street CARLTON VIC 3053,101588,9.0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,20,TP-2010-318,"(-37.80505648, 144.964361)"
Post May 16,3053,2016.0,Carlton,204,377-391 Cardigan Street CARLTON VIC 3053,101613,5.0,0,0,0,0,0,0,0,0,0,27,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,TP-2014-1011 ,"(-37.7972554, 144.9657543)"
Post May 16,3000,2016.0,Melbourne (CBD),35,258-274 Collins Street MELBOURNE VIC 3000,102143,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8745,0,0,0,0,0,0,0,0,0,TP-2012-829,"(-37.81537999, 144.9648904)"
Post May 16,3051,2016.0,North Melbourne,376,19-35 Flemington Road NORTH MELBOURNE VIC 3051,103811,19.0,454,0,194,260,0,0,0,0,0,0,0,0,0,0,0,173,0,0,0,1164,0,0,0,337,134,"TPM-2013-9 , TPM-2012-37","(-37.80067667, 144.955178)"
Post May 16,3051,2016.0,North Melbourne,378,81-85 Flemington Road NORTH MELBOURNE VIC 3051,103819,13.0,145,0,58,78,9,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,99,116,TP-2012-924/A,"(-37.79878887, 144.9531407)"
